"localOrgId","sampStrategy","progType","sampMethod","sampPoint","animalID","sampId","sampCountry","sampArea","sampLAU1","sampLAU2","sampY","sampM","sampD","sampMatType","sampMatCode","sampMatText","decomposition","age","sex","analysisY","analysisM","analysisD","anMatCode","labId","labCountry","paramCode","anMethCode","resId","resQualValue","resType","ADNSId","Output"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600089004","EE1566344","EE","EE006","EE0060051","EE00600510937",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307257","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600090001","EE1566346","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307263","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600091001","EE1566350","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307275","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600092001","EE1566351","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307278","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600094001","EE1566353","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307284","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600095001","EE1566354","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307287","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600096001","EE1566355","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307290","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600097001","EE1566356","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307293","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600098001","EE1566357","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307296","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600099001","EE1566358","EE","EE008","EE0080084","EE00800840797",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307299","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102001","EE1566363","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307310","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102002","EE1566364","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307313","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102003","EE1566365","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307316","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600104001","EE1566369","EE","EE008","EE0080078","EE00800780794",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307323","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600104002","EE1566370","EE","EE008","EE0080078","EE00800780794",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307326","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600105001","EE1566372","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307332","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600106001","EE1566374","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307338","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600106002","EE1566375","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307341","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600107001","EE1566376","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307344","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600107002","EE1566377","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307347","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112001","EE1566385","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307357","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112002","EE1566386","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307360","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112003","EE1566387","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307363","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112004","EE1566388","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307366","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112005","EE1566389","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307369","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112006","EE1566390","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307372","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112007","EE1566391","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F080A","EE3307375","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600092001","EE1566351","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307279","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600093001","EE1566352","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307282","POS","BIN","EE/2016/13","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600094001","EE1566353","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307285","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600095001","EE1566354","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307288","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600096001","EE1566355","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307291","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600097001","EE1566356","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307294","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600098001","EE1566357","EE","EE008","EE0080084","EE00800840357",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307297","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600099001","EE1566358","EE","EE008","EE0080084","EE00800840797",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307300","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102001","EE1566363","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307311","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102002","EE1566364","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307314","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600102003","EE1566365","EE","EE008","EE0080078","EE00800780915",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307317","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600104001","EE1566369","EE","EE008","EE0080078","EE00800780794",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307324","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600104002","EE1566370","EE","EE008","EE0080078","EE00800780794",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307327","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600105001","EE1566372","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307333","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600106001","EE1566374","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307339","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600106002","EE1566375","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307342","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600107001","EE1566376","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307345","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600107002","EE1566377","EE","EE008","EE0080049","EE00800490773",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307348","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112001","EE1566385","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307358","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112002","EE1566386","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307361","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112003","EE1566387","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307364","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600112004","EE1566388","EE","EE008","EE0080049","EE00800490713",2016,1,4,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307367","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600043001","EE1566231","EE","EE008","EE0080049","EE00800490248",2016,1,4,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3306963","POS","BIN","EE/2016/16","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600044001","EE1566232","EE","EE008","EE0080049","EE00800490248",2016,1,4,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3306966","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600045001","EE1566233","EE","EE008","EE0080049","EE00800490611",2016,1,3,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3306969","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600055001","EE1566275","EE","EE008","EE0080065","EE00800650872",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307082","POS","BIN","EE/2016/22","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600056001","EE1566276","EE","EE008","EE0080065","EE00800650934",2016,1,3,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307085","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600056002","EE1566277","EE","EE008","EE0080065","EE00800650934",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307088","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600056003","EE1566278","EE","EE008","EE0080065","EE00800650934",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307091","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600056004","EE1566279","EE","EE008","EE0080065","EE00800650934",2016,1,3,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307094","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600057001","EE1566280","EE","EE008","EE0080065","EE00800650117",2016,1,3,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307097","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600058001","EE1566284","EE","EE008","EE0080049","EE00800490616",2016,1,2,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307109","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600060002","EE1566287","EE","EE008","EE0080086","EE00800860468",2016,1,2,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307118","POS","BIN","EE/2016/26","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600061001","EE1566290","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307127","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600062001","EE1566292","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307133","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600063001","EE1566293","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307136","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600064001","EE1566294","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307139","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600065001","EE1566295","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307142","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600066001","EE1566296","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Adult","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307145","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600067001","EE1566297","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307148","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600068001","EE1566298","EE","EE001","EE0010037","EE00100370295",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307151","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600069001","EE1566299","EE","EE008","EE0080078","EE00800780861",2016,1,3,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307154","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600070001","EE1566300","EE","EE008","EE0080078","EE00800780861",2016,1,3,"S000A","A056Y","hunted",1,"Adult","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307157","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600071001","EE1566301","EE","EE008","EE0080078","EE00800780861",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307160","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600072001","EE1566302","EE","EE008","EE0080078","EE00800780794",2016,1,3,"S000A","A056Y","hunted",1,"Young","M",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307163","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600073001","EE1566303","EE","EE008","EE0080078","EE00800780861",2016,1,3,"S000A","A056Y","hunted",1,"Young","F",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307166","NEG","BIN","","Err:508"
"Veterinary and Food Board","ST20A","K030A","N003A","E180A","EE1600086001","EE1566327","EE","EE008","EE0080049","EE00800490578",2016,1,4,"S000A","A056Y","hunted",1,"Young","U",2016,1,4,"A0CEY","EEhead","EE","RF-00002657-MCG","F086A","EE3307207","NEG","BIN","","Err:508"
