"NUTS0","NUTS1","NUTS2","NUTS3","LAU1","LAU2","Year","Month","Day","numberPositive","numberObservations","isPositive","percentagePositive","LAU1Name","LAU2Name","variable1","variable2"
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,23,0,2,0,0,"Harju maakond","Harku vald",0.787639605630162,26.3385408315282
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,24,NA,0,NA,NA,"Harju maakond","Harku vald",2.07524500865228,21.948607200216
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,25,NA,0,NA,NA,"Harju maakond","Harku vald",1.02739243876377,26.6582723805813
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,26,NA,0,NA,NA,"Harju maakond","Harku vald",1.2079083983867,16.8377091393355
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,27,NA,0,NA,NA,"Harju maakond","Harku vald",-1.23132342155804,29.4804317811514
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,28,NA,0,NA,NA,"Harju maakond","Harku vald",0.983895570053379,16.7212861350416
"EE","EE0","EE00","EE001","EE0010037","EE00100370198",2016,2,29,NA,0,NA,NA,"Harju maakond","Harku vald",0.219924803660651,18.9595778987603
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2015,12,31,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.521022742648139,18.7094250007768
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,1,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.46725002909224,22.7273710900805
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,2,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.4645873119698,19.1563935424521
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,3,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.766081999604665,18.9071606442616
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,4,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.158754604716016,21.5899386797304
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,5,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.430211753928547,24.368907966609
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,6,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.926109497377437,16.2315388766165
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,7,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.17710396143654,25.1329284432989
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,8,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.402011779486338,24.2671432748655
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,9,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.731748173119606,19.6698936571418
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,10,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.830373167981674,17.3281015986398
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,11,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.20808278630446,24.7939910531014
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,12,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.04798441280774,20.0320365119635
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,13,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.44115770684428,16.8842773012293
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,14,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.01584746530465,27.5172309208154
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,15,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.411974712317515,23.8580735854231
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,16,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.38107605110892,25.0708097858413
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,17,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.409401839650934,16.7937006763057
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,18,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.68887328620405,19.8603479175397
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,19,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.58658843344197,23.7077237437392
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,20,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.330907800682766,27.1032884960503
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,21,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-2.28523553529247,19.5391492804213
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,22,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",2.49766158983416,22.8388407545525
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,23,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.667066166765493,29.4199528663863
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,24,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.5413273359637,18.6802101762676
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,25,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.0133995231459087,21.7801863736128
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,26,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.510108422952926,24.4138319513964
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,27,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.164375831769667,14.3226156486648
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,28,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.420694643254513,25.1499480126399
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,29,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.400246743977644,23.3339582162712
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,30,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.37020787754746,21.1141422358045
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,1,31,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.987838267454879,24.7205447870017
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,1,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.51974502549955,25.7625681713125
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,2,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.308740569225614,31.1982412494266
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,3,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.25328975560769,20.6532131154085
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,4,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.642241305677824,25.3956847978683
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,5,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.0447091368939791,12.9364723845241
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,6,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.73321840682484,22.7224235663819
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,7,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.00213185968026965,20.2050428401541
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,8,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.630300333928146,16.2009601689866
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,9,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.340968579860405,23.4890706730978
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,10,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.15657236263585,8.9251205811704
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,11,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.80314190791747,24.3523876400665
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,12,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.331132036391221,25.2385923005906
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,13,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.60551341225308,17.980716931377
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,14,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.263175646405474,25.7806415525196
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,15,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.197193438739481,15.7633570309746
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,16,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.985826700409291,21.1018688758696
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,17,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-2.88892067167955,22.3081910364403
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,18,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.640481702565115,24.9059657243505
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,19,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.570507635920485,13.8512397557362
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,20,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.05972327604261,13.8615369361746
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,21,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.0981787440052344,27.4791552623703
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,22,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.560820728620116,18.9666605370556
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,23,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-1.18645863857947,14.8298428289717
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,24,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.09677704427424,26.3468750847917
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,25,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.00534402827816569,30.0520632378102
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,26,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.707310667398079,22.2833709671511
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,27,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",1.03410773473746,12.0034972514433
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,28,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",0.223480414915304,9.4101557725585
"EE","EE0","EE00","EE001","EE0010037","EE00100370245",2016,2,29,NA,0,NA,NA,"Harju maakond","Jõelähtme vald",-0.878707612866019,19.465310411257
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2015,12,31,NA,0,NA,NA,"Harju maakond","Keila vald",-2.00016494478548,29.600547901904
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,1,NA,0,NA,NA,"Harju maakond","Keila vald",1.16296455596733,18.9715209195946
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,2,NA,0,NA,NA,"Harju maakond","Keila vald",-0.255670709156989,12.5566826330435
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,3,0,16,0,0,"Harju maakond","Keila vald",-0.166121036765006,22.8748362286512
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,4,NA,0,NA,NA,"Harju maakond","Keila vald",-0.544790740001725,12.9916839371054
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,5,NA,0,NA,NA,"Harju maakond","Keila vald",1.02046390878411,15.8844063685153
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,6,NA,0,NA,NA,"Harju maakond","Keila vald",0.136221893102778,19.718757330986
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,7,NA,0,NA,NA,"Harju maakond","Keila vald",0.407167603423836,13.2363890430882
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,8,0,20,0,0,"Harju maakond","Keila vald",-0.0696548130129049,16.6318617637142
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,9,NA,0,NA,NA,"Harju maakond","Keila vald",-0.247664341619331,28.4623730808124
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,10,0,18,0,0,"Harju maakond","Keila vald",0.69555080661964,24.6905433926123
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,11,NA,0,NA,NA,"Harju maakond","Keila vald",1.1462283572158,26.2536748950311
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,12,NA,0,NA,NA,"Harju maakond","Keila vald",-2.40309621489187,21.85520297958
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,13,NA,0,NA,NA,"Harju maakond","Keila vald",0.572739555245841,20.2400839140626
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,14,NA,0,NA,NA,"Harju maakond","Keila vald",0.374724406778655,27.8183454120734
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,15,0,2,0,0,"Harju maakond","Keila vald",-0.425267721556076,16.6993901258243
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,16,NA,0,NA,NA,"Harju maakond","Keila vald",0.951012807576816,21.6200047512501
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,17,NA,0,NA,NA,"Harju maakond","Keila vald",-0.389237181718379,25.205723386644
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,18,NA,0,NA,NA,"Harju maakond","Keila vald",-0.284330661799574,22.0965674172545
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,19,NA,0,NA,NA,"Harju maakond","Keila vald",0.857409778079803,26.5302660323032
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,20,NA,0,NA,NA,"Harju maakond","Keila vald",1.7196272991206,12.7802591227931
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,21,NA,0,NA,NA,"Harju maakond","Keila vald",0.270054900937229,14.4267987710043
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,22,NA,0,NA,NA,"Harju maakond","Keila vald",-0.42218400978764,20.5520291560566
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,23,NA,0,NA,NA,"Harju maakond","Keila vald",-1.18911329485959,17.621584827767
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,24,0,10,0,0,"Harju maakond","Keila vald",-0.33103297887901,24.6457203088766
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,25,NA,0,NA,NA,"Harju maakond","Keila vald",-0.939829326510021,10.5635406161401
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,26,NA,0,NA,NA,"Harju maakond","Keila vald",-0.258932583118785,21.5874989693096
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,27,NA,0,NA,NA,"Harju maakond","Keila vald",0.394379168221572,22.6012517456221
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,28,NA,0,NA,NA,"Harju maakond","Keila vald",-0.851857092023863,26.4336503887351
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,29,NA,0,NA,NA,"Harju maakond","Keila vald",2.64916688109488,14.5343147800468
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,30,NA,0,NA,NA,"Harju maakond","Keila vald",0.156011675665079,17.5985798203403
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,1,31,0,8,0,0,"Harju maakond","Keila vald",1.13020726745494,19.7978231907594
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,1,NA,0,NA,NA,"Harju maakond","Keila vald",-2.28912397984011,22.2011100040756
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,2,NA,0,NA,NA,"Harju maakond","Keila vald",0.741001157195439,17.4733459303383
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,3,NA,0,NA,NA,"Harju maakond","Keila vald",-1.31624516045156,12.3621021018331
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,4,NA,0,NA,NA,"Harju maakond","Keila vald",0.919803677609141,17.7584126912571
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,5,NA,0,NA,NA,"Harju maakond","Keila vald",0.398130155451956,26.7088599250794
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,6,NA,0,NA,NA,"Harju maakond","Keila vald",-0.407528579269772,20.3410449890096
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,7,NA,0,NA,NA,"Harju maakond","Keila vald",1.32425863017727,23.4855624692888
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,8,NA,0,NA,NA,"Harju maakond","Keila vald",-0.70123166924692,18.7178345020533
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,9,0,12,0,0,"Harju maakond","Keila vald",-0.580614304240536,15.4480651730581
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,10,NA,0,NA,NA,"Harju maakond","Keila vald",-1.00107218102542,16.9872893722244
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,11,NA,0,NA,NA,"Harju maakond","Keila vald",-0.668178606753393,16.3698262800447
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,12,NA,0,NA,NA,"Harju maakond","Keila vald",0.945184953373082,24.5575403053705
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,13,NA,0,NA,NA,"Harju maakond","Keila vald",0.433702149545162,20.7700122182717
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,14,0,6,0,0,"Harju maakond","Keila vald",-0.390118664053679,25.5048587986929
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,15,NA,0,NA,NA,"Harju maakond","Keila vald",1.00515921767704,11.8257272998354
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,16,NA,0,NA,NA,"Harju maakond","Keila vald",0.376370291774648,24.2413905379534
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,17,NA,0,NA,NA,"Harju maakond","Keila vald",0.244164924486494,15.4968607986321
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,18,NA,0,NA,NA,"Harju maakond","Keila vald",-1.42625734238254,21.1319923219841
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,19,NA,0,NA,NA,"Harju maakond","Keila vald",1.77842928747545,26.7918620660408
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,20,NA,0,NA,NA,"Harju maakond","Keila vald",0.134447660933676,16.3557103422553
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,21,NA,0,NA,NA,"Harju maakond","Keila vald",0.765598999157864,18.8157557234707
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,22,NA,0,NA,NA,"Harju maakond","Keila vald",0.955136676908982,23.9639228327249
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,23,0,26,0,0,"Harju maakond","Keila vald",-0.0505657014422701,22.0967867909743
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,24,NA,0,NA,NA,"Harju maakond","Keila vald",-0.305815419766971,16.1857853308501
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,25,NA,0,NA,NA,"Harju maakond","Keila vald",0.893673702425513,19.0469956447278
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,26,NA,0,NA,NA,"Harju maakond","Keila vald",-1.0472981490613,21.177655590815
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,27,NA,0,NA,NA,"Harju maakond","Keila vald",1.97133738622415,19.253428802956
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,28,NA,0,NA,NA,"Harju maakond","Keila vald",-0.383632106288362,11.4347546563731
"EE","EE0","EE00","EE001","EE0010037","EE00100370295",2016,2,29,NA,0,NA,NA,"Harju maakond","Keila vald",1.65414530227499,13.0185462364632
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2015,12,31,NA,0,NA,NA,"Harju maakond","Keila linn",0.082965733585914,2.58809544950111
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,1,NA,0,NA,NA,"Harju maakond","Keila linn",1.51221269395063,19.9131746132062
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,2,NA,0,NA,NA,"Harju maakond","Keila linn",-1.02454847953446,13.681542300526
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,3,NA,0,NA,NA,"Harju maakond","Keila linn",0.323006503022436,21.7257337811054
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,4,NA,0,NA,NA,"Harju maakond","Keila linn",0.5672209148515,19.8154820272815
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,5,NA,0,NA,NA,"Harju maakond","Keila linn",1.04361245835618,14.5047929946089
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,6,NA,0,NA,NA,"Harju maakond","Keila linn",0.0990784868971982,16.0963402273832
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,7,NA,0,NA,NA,"Harju maakond","Keila linn",-0.45413690915436,26.9996562840705
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,8,NA,0,NA,NA,"Harju maakond","Keila linn",-0.65578185245044,12.4846875380851
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,9,NA,0,NA,NA,"Harju maakond","Keila linn",-0.0359224226225114,19.5701301929952
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,10,NA,0,NA,NA,"Harju maakond","Keila linn",1.0691614606768,21.8778426456412
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,11,NA,0,NA,NA,"Harju maakond","Keila linn",-0.483974930301277,18.3131906140598
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,12,NA,0,NA,NA,"Harju maakond","Keila linn",-0.121010111327444,22.724336460793
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,13,NA,0,NA,NA,"Harju maakond","Keila linn",-1.29414000382084,22.6769309931413
"EE","EE0","EE00","EE001","EE0010037","EE00100370296",2016,1,14,NA,0,NA,NA,"Harju maakond","Keila linn",0.494312836014856,18.825295914025
